workerid	rt	word	word_type	impatient	qtype	response	language	enjoyment	gender	age	comments	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.target	Answer.control	Answer.catch_trials	Answer.time_in_minutes
0	23718	NA	NA	False	NA	NA	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	27541	NA	NA	False	NA	NA	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	24247	NA	NA	False	NA	NA	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	25566	truly	target	NA	price	120	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	25566	very	control	NA	price	120	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	25566	bare	bare	NA	price	75	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	26430	truly	target	NA	frequency	125	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	26430	very	control	NA	frequency	75	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	26430	yep	yep	NA	frequency	50	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
0	12462	NA	NA	NA	summary	A big tree was knocked over and broke his kitchen.	English	2	Male	26		Yes	3	Windows	1080	1920	Chrome	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IKZ72A5B4G4S3Z5Q16PO1V4LN5NFL	0	Approved	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:25:33 PST 2015	Tue Jan 06 13:28:41 PST 2015	Tue Jan 06 13:30:01 PST 2015					"truly"	"very"	[]	3.0770333333333335
1	34450	NA	NA	False	NA	NA	English	1	Male	24		Yes	3	Windows	1080	1920	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	40	0	2	38	Unassignable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	3IHR8NYAM71UX8ETMZNY1M38WCWP4U	1	Approved	Tue Jan 06 13:29:41 PST 2015	Tue Jan 06 13:26:11 PST 2015	Tue Jan 06 13:29:41 PST 2015	Tue Jan 06 13:33:36 PST 2015					"very"	"truly"	[]	3.2315
