workerid,rt,word,word_type,impatient,qtype,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.target,Answer.control,Answer.catch_trials,Answer.time_in_minutes
0,29824,NA,NA,False,NA,NA,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,40889,NA,NA,False,NA,NA,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,19756,NA,NA,False,NA,NA,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17325,truly,target,NA,price,50,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17325,very,control,NA,price,100,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17325,bare,bare,NA,price,50,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17947,truly,target,NA,frequency,100,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17947,very,control,NA,frequency,0,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,17947,yep,yep,NA,frequency,40,English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
0,35716,NA,NA,NA,summary,"A truely big tree in their backyard their son had his eye on blew into their kitchen, causing them to make repairs.",English,2,Female,24,,Yes,3,Windows,1080,2560,Firefox,32W3UF2EZOL8GZ7VRSWQS29IF66C4S,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Fri Jan 16 04:17:30 PST 2015,40,0,4,36,Unassignable,NotReviewed,1 cond,3600,0,Sun Feb 15 04:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=32W3UF2EZOL8GZ7VRSWQS29IF66C4S,3SNVL38CI4SWHLUS2MO8O3TXURWKCE,0,Approved,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:18:10 PST 2015,Fri Jan 16 04:21:25 PST 2015,Fri Jan 16 04:23:36 PST 2015,,,,,"truly","very",[],3.1287166666666666
