workerid,rt,word,word_type,impatient,qtype,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.target,Answer.control,Answer.catch_trials,Answer.time_in_minutes
0,20260,NA,NA,False,NA,NA,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,17983,NA,NA,False,NA,NA,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,10513,NA,NA,False,NA,NA,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,31433,truly,control,NA,price,65,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,31433,madly,target,NA,price,75,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,31433,bare,bare,NA,price,50,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,15773,truly,control,NA,frequency,20,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,15773,madly,target,NA,frequency,30,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,15773,yep,yep,NA,frequency,10,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
0,14205,NA,NA,NA,summary,A tree fell on their kitchen,english,1,Female,35,,Yes,1,Windows,768,1024,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3CTOC39K37QVUKTETKGL7216EXH7JX,0,Approved,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:29:02 PST 2015,Wed Jan 21 12:31:14 PST 2015,Wed Jan 21 12:38:36 PST 2015,,,,,"""madly""","""truly""",[],2.191133333333333
1,18501,NA,NA,False,NA,NA,English,2,Male,30,Fun HIT i really enjoyed it.,Yes,3,Windows,1200,1920,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3MHW492WW0DN6I0VEFWTT89Q49IMV7,1,Approved,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:29:16 PST 2015,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:33:36 PST 2015,,,,,"""truly""","""madly""",[],2.082333333333333
1,19132,NA,NA,False,NA,NA,English,2,Male,30,Fun HIT i really enjoyed it.,Yes,3,Windows,1200,1920,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3MHW492WW0DN6I0VEFWTT89Q49IMV7,1,Approved,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:29:16 PST 2015,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:33:36 PST 2015,,,,,"""truly""","""madly""",[],2.082333333333333
1,13090,NA,NA,False,NA,NA,English,2,Male,30,Fun HIT i really enjoyed it.,Yes,3,Windows,1200,1920,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3MHW492WW0DN6I0VEFWTT89Q49IMV7,1,Approved,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:29:16 PST 2015,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:33:36 PST 2015,,,,,"""truly""","""madly""",[],2.082333333333333
1,20117,truly,target,NA,price,30,English,2,Male,30,Fun HIT i really enjoyed it.,Yes,3,Windows,1200,1920,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3MHW492WW0DN6I0VEFWTT89Q49IMV7,1,Approved,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:29:16 PST 2015,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:33:36 PST 2015,,,,,"""truly""","""madly""",[],2.082333333333333
1,20117,madly,control,NA,price,20,English,2,Male,30,Fun HIT i really enjoyed it.,Yes,3,Windows,1200,1920,Chrome,3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,37HWZYGM8VY66ZNVY7FNQH5ALHN9YV,A visit to a cousin,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Wed Jan 21 12:27:51 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Fri Feb 20 12:27:51 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3YCT0L9OMM9A9O6X6J1M6GJ0WGDNS2,3MHW492WW0DN6I0VEFWTT89Q49IMV7,1,Approved,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:29:16 PST 2015,Wed Jan 21 12:31:23 PST 2015,Wed Jan 21 12:33:36 PST 2015,,,,,"""truly""","""madly""",[],2.082333333333333
