workerid	rt	word	word_type	impatient	qtype	response	language	enjoyment	gender	age	comments	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.target	Answer.control	Answer.catch_trials	Answer.time_in_minutes
0	16467	NA	NA	True	NA	NA	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	21432	NA	NA	True	NA	NA	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	15836	NA	NA	False	NA	NA	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	16261	truly	target	NA	price	65	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	16261	very	control	NA	price	100	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	16261	bare	bare	NA	price	50	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	11849	truly	target	NA	frequency	30	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	11849	very	control	NA	frequency	45	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	11849	yep	yep	NA	frequency	100	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
0	13828	NA	NA	NA	summary	talking about the bad storms they have had.	english	2	Male	26	it was fun thank you!	Yes	2	Windows	954	1696	Firefox	3O4VWC1GEW6A6HUX168T51U7RMLJ3M	37HWZYGM8VY66ZNVY7FNQH5ALHN9YV	A visit to a cousin	a 5 minute experiment where you read a comic and answer questions about it	language research stanford fun cognitive science university adjectives adverbs linguistics	$0.40	Tue Jan 06 09:24:20 PST 2015	20	0	0	20	Reviewable	NotReviewed	1 cond	3600	0	Thu Feb 05 09:24:20 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEW6A6HUX168T51U7RMLJ3M	30LB5CDZNCA7COYYQ7YYGHF9PZF0Z2	0	Approved	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:24:52 PST 2015	Tue Jan 06 09:26:59 PST 2015	Tue Jan 06 09:28:36 PST 2015					"truly"	"very"	[]	2.0870166666666665
